time,elapsed_hours,latitude,longitude,eastward_wind_m_s,northward_wind_m_s,distance_from_sink_km,distance_from_source_km,gaussian_dispersion_radius_km,nearest_cell_population,nearest_cell_land_fraction,nearest_cell_cryosphere,energy_retained_fraction
2023-06-05T00:00:00,0,27.618600845336918,90.0,1.7999999523162842,4.599999904632568,0.0,423.5866007409239,0.0,1328528.595722762,1.0,False,1.0
2023-06-05T06:00:00,6,28.51216554020819,90.39791677442581,5.0,5.800000190734863,106.75554496413568,524.4509564752375,6.572670690061994,1328528.595722762,1.0,False,1.0
2023-06-05T12:00:00,12,29.638834128933148,91.51539348201511,3.799999952316284,1.7000000476837158,268.949769184563,665.4433477524267,9.2951600308978,749832.9712796239,1.0,False,1.0
2023-06-05T18:00:00,18,29.969064575755514,92.36748421409018,3.5,1.100000023841858,348.5932332473126,724.0046692429365,11.384199576606166,749832.9712796239,1.0,False,1.0
2023-06-06T00:00:00,24,30.182743098807823,93.15400149239856,0.8999999761581421,5.300000190734863,418.95846314647457,774.4251138107226,13.145341380123988,163353.41871929978,1.0,True,1.0
2023-06-06T06:00:00,30,31.212285088250532,93.35841800986601,0.699999988079071,5.800000190734863,515.1919385702695,887.1607696845102,14.696938456699069,230431.46413098695,1.0,True,1.0
2023-06-06T12:00:00,36,32.33895367697549,93.51935717731932,-0.699999988079071,3.5999999046325684,624.7132326827755,1009.1569070929588,16.099689437998485,230431.46413098695,1.0,True,1.0
2023-06-06T18:00:00,42,33.03826517328226,93.35715252585887,0.10000000149011612,5.099999904632568,683.2498823335059,1077.2536325597066,17.389652095427326,20484.963086587435,1.0,True,1.0
2023-06-07T00:00:00,48,34.02895646743578,93.38059168877221,-1.600000023841858,4.199999809265137,782.339869789958,1182.8262442791975,18.5903200617956,20484.963086587435,1.0,True,1.0
2023-06-07T06:00:00,54,34.84481986435583,93.0018854990021,-5.400000095367432,-0.6000000238418579,852.5707821326731,1260.9382086730789,19.71801207018598,12099.076641351276,1.0,True,1.0
2023-06-07T12:00:00,60,34.728267940585766,91.7255569705682,-5.0,0.8999999761581421,807.3803393003066,1225.5618828939355,20.784609690826528,1078.5585737862857,1.0,True,1.0
2023-06-07T18:00:00,66,34.90309581466246,90.54126094629763,-0.699999988079071,-1.2000000476837158,811.627576939872,1234.694642864456,21.799082549501943,0.0,1.0,True,1.0
2023-06-08T00:00:00,72,34.66999196712234,90.37592743572783,-2.200000047683716,0.0,784.8936280477266,1208.214101857614,22.768399153212332,0.0,1.0,True,1.0
2023-06-08T06:00:00,78,34.66999196712234,89.85630781096837,-4.300000190734863,-2.0999999046325684,784.1989273385896,1207.7466089991476,23.6981011897578,0.0,1.0,True,1.0
2023-06-08T12:00:00,84,34.262060268662324,88.84563892745327,-1.5,-4.099999904632568,746.8598403187952,1167.683204186711,24.592681838303037,4831.786626050016,1.0,True,1.0
2023-06-08T18:00:00,90,33.4656221730733,88.49635348425085,-2.4000000953674316,-1.7999999523162842,665.8881393469966,1083.682989242705,25.45584412271571,4831.786626050016,1.0,True,1.0
2023-06-09T00:00:00,96,33.11596642491991,87.93973177954344,1.5,1.5,642.3948327423776,1054.2021860398786,26.290682760247975,4831.786626050016,1.0,True,1.0
2023-06-09T06:00:00,102,33.40734622276666,88.2887827254588,1.899999976158142,-1.7000000476837158,664.1905808472019,1080.2032585627512,27.09981549752692,4831.786626050016,1.0,True,1.0
2023-06-09T12:00:00,108,33.0771157759443,88.72924683654391,-0.4000000059604645,-4.699999809265137,619.0692299792578,1037.9786220527578,27.8854800926934,4831.786626050016,1.0,True,1.0
2023-06-09T18:00:00,114,32.16412577974201,88.63745849071023,1.899999976158142,-0.30000001192092896,522.211654997095,938.5794581061567,28.649607327151976,38844.16539885732,1.0,False,1.0
2023-06-10T00:00:00,120,32.10584981785698,89.07317465510997,4.400000095367432,3.200000047683716,506.8932729910641,927.0124663329965,29.393876913398138,52724.072595342644,1.0,False,1.0
2023-06-10T06:00:00,126,32.72746006252609,90.08917738773867,0.30000001192092896,-3.799999952316284,568.1446024205014,991.7049227672159,30.11976095522672,3800.265432298678,1.0,True,1.0
2023-06-10T12:00:00,132,31.989297917243704,90.15788712501849,1.5,0.8999999761581421,486.23848716133386,909.7185223243564,30.828558188796308,52724.072595342644,1.0,False,1.0
2023-06-10T18:00:00,138,32.164125791320394,90.50209341680946,2.5,0.800000011920929,507.74997225282164,930.3295656394687,31.521421287752872,52724.072595342644,1.0,False,1.0
2023-06-11T00:00:00,144,32.31952835248767,91.07675284854199,-1.399999976158142,1.5,532.8997648540454,952.1661437471977,32.19937887599697,235874.2228672579,1.0,False,1.0
2023-06-11T06:00:00,150,32.610908150334424,90.75390066706561,-0.4000000059604645,-3.0999999046325684,559.8302642921077,981.4804023927177,32.863353450309965,3800.265432298678,1.0,True,1.0
2023-06-11T12:00:00,156,32.0087232533099,90.66226827648293,-0.10000000149011612,-2.5999999046325684,492.3197246573959,914.0587707954313,33.51417610504546,52724.072595342644,1.0,False,1.0
2023-06-11T18:00:00,162,31.50366495556763,90.639484829885,-1.2000000476837158,-1.600000023841858,436.4020259957214,857.8953680338872,34.1525987298185,52724.072595342644,1.0,False,1.0
2023-06-12T00:00:00,168,31.192859833233072,90.36698541802862,-0.4000000059604645,0.8999999761581421,399.0257354736087,821.8220945866568,34.77930419085465,52724.072595342644,1.0,False,1.0
